,dbscan_eps_0_1_min_samples_2,dbscan_eps_0_2_min_samples_2,dbscan_eps_0_3_min_samples_2,dbscan_eps_0_4_min_samples_2,dbscan_eps_0_5_min_samples_2,dbscan_eps_0_6_min_samples_2,dbscan_eps_0_7_min_samples_2,dbscan_eps_0_8_min_samples_2,dbscan_eps_0_9_min_samples_2,kernel_kmeans_n_clusters_1_kernel_gak_random_state_0,kernel_kmeans_n_clusters_2_kernel_gak_random_state_0,kernel_kmeans_n_clusters_3_kernel_gak_random_state_0,kernel_kmeans_n_clusters_4_kernel_gak_random_state_0,kernel_kmeans_n_clusters_5_kernel_gak_random_state_0,kernel_kmeans_n_clusters_6_kernel_gak_random_state_0,kernel_kmeans_n_clusters_7_kernel_gak_random_state_0,kernel_kmeans_n_clusters_8_kernel_gak_random_state_0,kmeans_n_clusters_1,kmeans_n_clusters_2,kmeans_n_clusters_3,kmeans_n_clusters_4,kmeans_n_clusters_5,kmeans_n_clusters_6,kmeans_n_clusters_7,kmeans_n_clusters_8,mean_shift_,optics_min_samples_7_xi_0_08_min_cluster_size_0_1,spectral_clustering_n_clusters_1_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_2_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_3_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_4_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_5_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_6_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_7_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_8_eigen_solver_arpack_affinity_nearest_neighbors,random_model_n1,random_model_n2,random_model_n3,random_model_n4,random_model_n5,random_model_n6,average_model,optimal_clustering
10,0.4191382765531062,0.5046593186372745,0.556813627254509,0.5707414829659319,0.5977955911823647,0.5899298597194389,0.5899799599198396,0.6012024048096193,0.5592685370741483,0.5960420841683367,0.5959919839679358,0.5959919839679358,0.5959919839679358,0.4191382765531062,0.4191382765531062,0.4191382765531062,0.4191382765531062,0.4191382765531062,0.47785571142284566,0.556062124248497,0.5692384769539078,0.5854709418837676,0.6183366733466934,0.5991983967935872,0.6070140280561123,0.4191382765531062,0.5959919839679358,0.6195390781563126,0.6289078156312625,0.6289078156312625,0.6289078156312625,0.6213927855711423,0.620190380761523,0.5289579158316633,0.5959919839679358,0.4894789579158317,0.4937875751503006,0.4940881763527054,0.5093687374749499,0.49448897795591185,0.5111723446893788,0.5670285014473391,0.6289078156312625
11,0.44524048096192387,0.5597194388777555,0.5946392785571142,0.5950400801603206,0.5777054108216433,0.5543086172344689,0.5528557114228457,0.5872244488977956,0.550250501002004,0.6135771543086173,0.6135771543086173,0.6135771543086173,0.6135771543086173,0.44524048096192387,0.44524048096192387,0.44524048096192387,0.44524048096192387,0.44524048096192387,0.5571643286573146,0.6032064128256514,0.5940881763527054,0.5368236472945892,0.621993987975952,0.5823146292585171,0.6158316633266533,0.44524048096192387,0.6135771543086173,0.6135771543086173,0.6135771543086173,0.6333667334669338,0.6010020040080161,0.6010020040080161,0.6010020040080161,0.5732965931863727,0.6135771543086173,0.48311623246492985,0.4967434869739479,0.5003507014028056,0.4836673346693387,0.4938376753507014,0.5067134268537075,0.5734394715356639,0.6333667334669338
12,0.44829659318637277,0.5647795591182365,0.5667334669338677,0.5984468937875751,0.5945390781563126,0.5828657314629259,0.583316633266533,0.6172344689378757,0.607064128256513,0.6340681362725451,0.6340681362725451,0.6340681362725451,0.6340681362725451,0.44829659318637277,0.44829659318637277,0.44829659318637277,0.44829659318637277,0.44829659318637277,0.5648296593186373,0.5598196392785572,0.6039579158316634,0.6304609218436874,0.6367735470941884,0.6230961923847695,0.6366733466933868,0.44829659318637277,0.6340681362725451,0.6340681362725451,0.6340681362725451,0.6486472945891784,0.6375751503006012,0.6375751503006012,0.6375751503006012,0.5753507014028056,0.6340681362725451,0.5140280561122245,0.4894789579158317,0.4990981963927856,0.5077655310621243,0.5026052104208417,0.48932865731462927,0.5921658131076969,0.6486472945891784
13,0.4453406813627255,0.5992985971943888,0.6246993987975952,0.6114729458917836,0.5920340681362726,0.5931362725450902,0.5899298597194389,0.6024549098196392,0.5941382765531062,0.6163827655310621,0.6163827655310621,0.6163827655310621,0.6163827655310621,0.4453406813627255,0.4453406813627255,0.4453406813627255,0.4453406813627255,0.4453406813627255,0.5990480961923847,0.6276553106212425,0.619939879759519,0.6166332665330662,0.6331162324649299,0.5903306613226453,0.6123246492985972,0.4453406813627255,0.6163827655310621,0.6163827655310621,0.6163827655310621,0.6260521042084168,0.6021042084168337,0.6021042084168337,0.6021042084168337,0.6043587174348697,0.6163827655310621,0.4852204408817635,0.5028557114228457,0.5043587174348697,0.5168336673346693,0.49453907815631265,0.5094188376753507,0.5905366288131819,0.6331162324649299
14,0.41793587174348695,0.5925350701402805,0.575250501002004,0.6014529058116233,0.5991482965931864,0.5977955911823647,0.6045591182364729,0.6017535070140281,0.5623246492985972,0.6042585170340682,0.6036072144288577,0.6036072144288577,0.6036072144288577,0.41793587174348695,0.41793587174348695,0.41793587174348695,0.41793587174348695,0.41793587174348695,0.5888777555110221,0.5805110220440882,0.6044589178356713,0.6251002004008016,0.6139278557114228,0.6198897795591183,0.612124248496994,0.41793587174348695,0.6036072144288577,0.6057114228456913,0.6338677354709419,0.6338677354709419,0.6338677354709419,0.6122244488977956,0.6047094188376754,0.5860721442885771,0.6036072144288577,0.5099198396793587,0.4964929859719439,0.4917835671342685,0.5150801603206413,0.5113226452905811,0.4978456913827655,0.5833723001558673,0.6338677354709419
15,0.44488977955911824,0.5956412825651303,0.5817635270541082,0.5780561122244489,0.5872745490981964,0.5893787575150301,0.5834168336673347,0.580561122244489,0.5971943887775552,0.6162324649298597,0.6162324649298597,0.6162324649298597,0.6162324649298597,0.44488977955911824,0.44488977955911824,0.44488977955911824,0.44488977955911824,0.44488977955911824,0.5966933867735471,0.5814128256513026,0.5623246492985972,0.5606212424849699,0.6127254509018036,0.6026052104208417,0.5902304609218437,0.44488977955911824,0.6162324649298597,0.6162324649298597,0.6162324649298597,0.6036573146292585,0.6202905811623246,0.6202905811623246,0.6202905811623246,0.5934869739478958,0.6162324649298597,0.5091182364729459,0.503006012024048,0.5002004008016032,0.5185871743486974,0.4934869739478958,0.49824649298597196,0.5799079640763007,0.6202905811623246
16,0.44854709418837674,0.5786573146292585,0.6075651302605211,0.6124248496993988,0.5839679358717434,0.5657314629258517,0.5654809619238477,0.6062625250501003,0.5671342685370742,0.6158817635270541,0.6158817635270541,0.6158817635270541,0.6158817635270541,0.44854709418837674,0.44854709418837674,0.44854709418837674,0.44854709418837674,0.44854709418837674,0.5795090180360721,0.5996993987975952,0.6015531062124249,0.5882264529058117,0.5935370741482966,0.6163827655310621,0.5796593186372746,0.44854709418837674,0.6158817635270541,0.6158817635270541,0.6158817635270541,0.606813627254509,0.6115230460921843,0.6115230460921843,0.6115230460921843,0.5588677354709419,0.6158817635270541,0.5280060120240481,0.4843186372745491,0.5038577154308618,0.5095190380761523,0.4942384769539078,0.5004008016032064,0.5798226081793216,0.6163827655310621
17,0.4465931863727455,0.5619739478957916,0.5789579158316633,0.5964929859719439,0.5908817635270541,0.5708416833667335,0.5972444889779559,0.5889278557114228,0.6016533066132265,0.6174348697394789,0.6174348697394789,0.6174348697394789,0.6174348697394789,0.4465931863727455,0.4465931863727455,0.4465931863727455,0.4465931863727455,0.4465931863727455,0.5629258517034068,0.5778557114228456,0.5966933867735471,0.5896793587174348,0.6029058116232465,0.569188376753507,0.5808116232464929,0.4465931863727455,0.6174348697394789,0.6174348697394789,0.6174348697394789,0.6058617234468938,0.5986472945891783,0.5986472945891783,0.5986472945891783,0.5379759519038076,0.6174348697394789,0.48987975951903806,0.4978957915831663,0.4977955911823647,0.5093687374749499,0.48837675350701404,0.4879258517034068,0.5746789876048394,0.6174348697394789
18,0.41878757515030063,0.5685370741482966,0.5727955911823648,0.6193386773547094,0.6152304609218436,0.607064128256513,0.6154308617234469,0.6124749498997996,0.5695390781563127,0.6002004008016032,0.5996492985971944,0.5996492985971944,0.5996492985971944,0.41878757515030063,0.41878757515030063,0.41878757515030063,0.41878757515030063,0.41878757515030063,0.5627755511022045,0.5719939879759519,0.6086172344689379,0.607815631262525,0.6322144288577154,0.6101202404809619,0.6161823647294589,0.41878757515030063,0.5996492985971944,0.5963426853707415,0.6409318637274549,0.6409318637274549,0.6409318637274549,0.6154809619238477,0.6174849699398798,0.5708917835671342,0.5996492985971944,0.481813627254509,0.5013527054108217,0.49574148296593185,0.5133266533066132,0.49433867735470943,0.5028056112224449,0.5840291694500112,0.6409318637274549
19,0.4213426853707415,0.5996492985971944,0.6238476953907816,0.6182364729458918,0.6021042084168337,0.6084168336673347,0.6034068136272545,0.5990981963927856,0.5572645290581162,0.587625250501002,0.5885771543086172,0.5885771543086172,0.5885771543086172,0.4213426853707415,0.4213426853707415,0.4213426853707415,0.4213426853707415,0.4213426853707415,0.5992985971943888,0.6165831663326653,0.6216933867735471,0.6189879759519038,0.5960921843687375,0.6050100200400802,0.6090681362725451,0.4213426853707415,0.5885771543086172,0.6025050100200401,0.6175851703406814,0.6175851703406814,0.6175851703406814,0.6114729458917836,0.605060120240481,0.6064128256513026,0.5885771543086172,0.4745490981963928,0.49278557114228455,0.4972945891783567,0.5076653306613227,0.501002004008016,0.4812124248496994,0.5851165293550062,0.6238476953907816
20,0.42695390781563125,0.5938376753507014,0.6275551102204409,0.6292084168336673,0.6182865731462925,0.6107715430861723,0.6091182364729459,0.5889779559118237,0.5531062124248497,0.5877254509018036,0.5870741482965932,0.5870741482965932,0.5870741482965932,0.42695390781563125,0.42695390781563125,0.42695390781563125,0.42695390781563125,0.42695390781563125,0.5953907815631263,0.6279058116232465,0.6240480961923848,0.5899799599198396,0.6198396793587174,0.6109218436873748,0.6093687374749499,0.42695390781563125,0.5870741482965932,0.631062124248497,0.609869739478958,0.609869739478958,0.609869739478958,0.6081162324649299,0.6088176352705411,0.5739478957915831,0.5870741482965932,0.4947895791583166,0.5027054108216433,0.4925851703406814,0.5096693386773548,0.48767535070140283,0.492434869739479,0.5857362873895939,0.631062124248497
21,0.44729458917835674,0.4780060120240481,0.5851703406813628,0.5460921843687375,0.5661322645290581,0.5705410821643286,0.5986472945891783,0.5693887775551102,0.612875751503006,0.625250501002004,0.625250501002004,0.625250501002004,0.625250501002004,0.44729458917835674,0.44729458917835674,0.44729458917835674,0.44729458917835674,0.44729458917835674,0.4961923847695391,0.5806613226452906,0.5556112224448898,0.5908817635270541,0.630060120240481,0.6072645290581162,0.6119238476953908,0.44729458917835674,0.625250501002004,0.625250501002004,0.625250501002004,0.6390280561122245,0.6117234468937875,0.6117234468937875,0.6117234468937875,0.5212424849699399,0.625250501002004,0.487374749498998,0.5046092184368738,0.4968937875751503,0.4896292585170341,0.5067134268537075,0.48542084168336674,0.5717694648556372,0.6390280561122245
22,0.42024048096192385,0.5407314629258517,0.5828657314629259,0.5937374749498998,0.585370741482966,0.5981462925851704,0.598997995991984,0.6014028056112224,0.5697394789579159,0.5981462925851704,0.5974949899799599,0.5974949899799599,0.5974949899799599,0.42024048096192385,0.42024048096192385,0.42024048096192385,0.42024048096192385,0.42024048096192385,0.5458917835671343,0.5816132264529058,0.6083166332665331,0.6049098196392786,0.6049098196392786,0.6172344689378757,0.6110220440881764,0.42024048096192385,0.5974949899799599,0.6402805611222445,0.6353206412825652,0.6353206412825652,0.6353206412825652,0.6179859719438878,0.6167835671342685,0.4625250501002004,0.5974949899799599,0.49509018036072144,0.501002004008016,0.507314629258517,0.512875751503006,0.5097194388777555,0.4909318637274549,0.5757088250575224,0.6402805611222445
23,0.42384769539078154,0.5301102204408817,0.5980961923847695,0.5949899799599199,0.6070140280561123,0.5958917835671342,0.6074649298597194,0.5989478957915831,0.5581162324649298,0.5989478957915831,0.5986973947895792,0.5986973947895792,0.5986973947895792,0.42384769539078154,0.42384769539078154,0.42384769539078154,0.42384769539078154,0.42384769539078154,0.5364729458917835,0.602004008016032,0.6050100200400802,0.6070140280561123,0.5945891783567134,0.6102204408817635,0.607314629258517,0.42384769539078154,0.5986973947895792,0.6271543086172344,0.5875751503006013,0.5875751503006013,0.5875751503006013,0.6124248496993988,0.6038076152304609,0.4716432865731463,0.5986973947895792,0.47645290581162325,0.5041082164328657,0.499498997995992,0.5150801603206413,0.5041082164328657,0.506563126252505,0.5703685148073925,0.6271543086172344
24,0.42004008016032063,0.6019539078156313,0.6181362725450902,0.5993987975951904,0.6142284569138277,0.587875751503006,0.5981462925851704,0.5972945891783568,0.5565130260521042,0.5912324649298597,0.5924849699398798,0.5924849699398798,0.5924849699398798,0.42004008016032063,0.42004008016032063,0.42004008016032063,0.42004008016032063,0.42004008016032063,0.6028056112224449,0.6081663326653307,0.6083667334669338,0.6091683366733467,0.6089178356713427,0.5844689378757515,0.6021543086172345,0.42004008016032063,0.5924849699398798,0.6156312625250501,0.6303106212424849,0.6303106212424849,0.6303106212424849,0.6224949899799599,0.6107715430861723,0.6070140280561123,0.5924849699398798,0.5254509018036072,0.5053106212424849,0.5022044088176353,0.5100701402805611,0.4969939879759519,0.4877254509018036,0.5847973725228235,0.6303106212424849
25,0.4475450901803607,0.5976953907815631,0.5896292585170341,0.5757515030060121,0.5774549098196393,0.5710420841683367,0.5779058116232465,0.5996492985971944,0.5464428857715431,0.6226953907815631,0.6226953907815631,0.6226953907815631,0.6226953907815631,0.4475450901803607,0.4475450901803607,0.4475450901803607,0.4475450901803607,0.4475450901803607,0.5979458917835672,0.5888777555110221,0.5757515030060121,0.6072645290581162,0.5764028056112225,0.5958416833667335,0.6079659318637275,0.4475450901803607,0.6226953907815631,0.6226953907815631,0.6226953907815631,0.6080160320641282,0.6119739478957916,0.6119739478957916,0.6119739478957916,0.5923346693386774,0.6226953907815631,0.5161823647294589,0.505561122244489,0.49954909819639276,0.4900801603206413,0.49804609218436874,0.5018036072144288,0.5798263193052773,0.6226953907815631
26,0.42244488977955913,0.5737975951903808,0.6176352705410821,0.6251503006012024,0.5896793587174348,0.6099198396793587,0.6083166332665331,0.6030060120240481,0.5703907815631263,0.5879258517034068,0.5884769539078156,0.5884769539078156,0.5884769539078156,0.42244488977955913,0.42244488977955913,0.42244488977955913,0.42244488977955913,0.42244488977955913,0.5698396793587175,0.6126753507014028,0.619188376753507,0.6096693386773547,0.6220440881763527,0.6177354709418837,0.5999498997995992,0.42244488977955913,0.5884769539078156,0.5933867735470942,0.6051603206412826,0.6051603206412826,0.6051603206412826,0.6079659318637275,0.6066633266533066,0.5858717434869739,0.5884769539078156,0.4866733466933868,0.4930861723446894,0.5065130260521042,0.4940380761523046,0.4948897795591182,0.517685370741483,0.5815798263193053,0.6251503006012024
27,0.4490981963927856,0.47700400801603204,0.5841683366733467,0.5452905811623247,0.5637274549098197,0.5683366733466934,0.5964428857715431,0.5673847695390781,0.6116733466933868,0.6282565130260521,0.6282565130260521,0.6282565130260521,0.6282565130260521,0.4490981963927856,0.4490981963927856,0.4490981963927856,0.4490981963927856,0.4490981963927856,0.4977955911823647,0.5796593186372746,0.5548096192384769,0.5914829659318638,0.6292585170340681,0.6054609218436874,0.6113226452905811,0.4490981963927856,0.6282565130260521,0.6282565130260521,0.6282565130260521,0.6390280561122245,0.611122244488978,0.611122244488978,0.611122244488978,0.5218436873747495,0.6282565130260521,0.5088176352705411,0.5036072144288577,0.4992985971943888,0.4902304609218437,0.5085170340681363,0.4880260521042084,0.571791731611371,0.6390280561122245
28,0.41958917835671344,0.5758517034068136,0.5925350701402805,0.6190881763527054,0.6192885771543086,0.5957414829659319,0.6134268537074148,0.6092184368737475,0.5791082164328657,0.5972945891783568,0.5975450901803607,0.5975450901803607,0.5975450901803607,0.41958917835671344,0.41958917835671344,0.41958917835671344,0.41958917835671344,0.41958917835671344,0.5806112224448898,0.5980460921843688,0.6229959919839679,0.626002004008016,0.6242985971943887,0.620190380761523,0.6101703406813628,0.41958917835671344,0.5975450901803607,0.6423346693386773,0.6235470941883767,0.6235470941883767,0.6235470941883767,0.6025551102204408,0.6196893787575151,0.5541583166332665,0.5975450901803607,0.525,0.5021543086172344,0.5025551102204409,0.4812625250501002,0.5090681362725451,0.5083166332665331,0.5862892451569807,0.6423346693386773
29,0.42264529058116235,0.5595691382765531,0.5938877755511022,0.6019539078156313,0.5785571142284569,0.5953406813627254,0.5961923847695391,0.5969939879759519,0.5681362725450901,0.5959418837675351,0.5952905811623247,0.5952905811623247,0.5952905811623247,0.42264529058116235,0.42264529058116235,0.42264529058116235,0.42264529058116235,0.42264529058116235,0.5647294589178357,0.5946392785571142,0.6131262525050101,0.6071142284569139,0.5982965931863727,0.6174348697394789,0.607815631262525,0.42264529058116235,0.5952905811623247,0.6408817635270541,0.6333166332665331,0.6333166332665331,0.6333166332665331,0.613376753507014,0.6125751503006012,0.5340681362725451,0.5952905811623247,0.49809619238476954,0.49879759519038075,0.48847695390781565,0.48331663326653307,0.5101202404809619,0.5072645290581163,0.5797465300972314,0.6408817635270541
30,0.44794589178356714,0.5958917835671342,0.5892284569138276,0.5759519038076152,0.5792585170340682,0.5726452905811623,0.5793086172344689,0.5984468937875751,0.5464428857715431,0.6232965931863728,0.6232965931863728,0.6232965931863728,0.6232965931863728,0.44794589178356714,0.44794589178356714,0.44794589178356714,0.44794589178356714,0.44794589178356714,0.5957414829659319,0.5904809619238477,0.5751503006012024,0.6062625250501003,0.5786072144288578,0.5946392785571142,0.6057615230460922,0.44794589178356714,0.6232965931863728,0.6232965931863728,0.6232965931863728,0.6060120240480962,0.6103707414829659,0.6103707414829659,0.6103707414829659,0.5923346693386774,0.6232965931863728,0.5199899799599198,0.4910320641282565,0.4969438877755511,0.5061122244488978,0.5013527054108217,0.4971943887775551,0.5796407630074965,0.6232965931863728
